Start of log for sheep 13
TC, 0,0, 0,0, 0,0, 0,0, 0,0, 31,2, 
L, 13,0, 11/10/18 23:15:04,1541891704, 0,676, 38.8905411,-77.0344620
B, 0,254,42,7,7
sheep 13 ready
L, 13,0, 11/10/18 23:15:15,1541891715, 0,673, 38.8905106,-77.0344925
S,3,  324,330,325,-15, 302,307,301,-15, 363,376,364,-15, 355,372,357,-15, 386,396,388,-15, 714,716,713,-15, 
L, 13,0, 11/10/18 23:15:25,1541891725, 0,673, 38.8905029,-77.0344772
L, 13,0, 11/10/18 23:15:36,1541891736, 0,677, 38.8904953,-77.0344620
S,2,  324,329,323,-30, 303,307,301,-30, 363,374,364,-30, 356,371,357,-30, 388,395,385,-30, 714,716,713,-30, 
L, 13,0, 11/10/18 23:15:46,1541891746, 0,674, 38.8904953,-77.0344620
L, 13,0, 11/10/18 23:15:57,1541891757, 0,675, 38.8904991,-77.0344620
L, 13,0, 11/10/18 23:16:09,1541891769, 1,676, 38.8905067,-77.0344925
S,1,  324,330,323,-59, 302,308,302,-59, 362,380,362,-59, 355,380,354,-59, 386,395,386,-59, 714,716,714,-59, 
L, 13,0, 11/10/18 23:16:20,1541891780, 1,677, 38.8905106,-77.0345001
U,1,  323,330,323,-73, 302,308,301,-73, 363,378,362,-73, 355,379,354,-73, 385,399,385,-73, 713,716,713,-73, 
L, 13,0, 11/10/18 23:16:30,1541891790, 1,677, 38.8905144,-77.0344925
L, 13,0, 11/10/18 23:16:41,1541891801, 1,677, 38.8905067,-77.0344925
S,2,  324,329,323,-88, 303,309,301,-88, 363,372,362,-88, 355,373,354,-88, 388,395,385,-88, 714,716,713,-88, 
R, 10,2, 11/10/18 23:16:50,1541891810, 291,673, 38.8904800,-77.0344315
L, 13,0, 11/10/18 23:16:51,1541891811, 1,677, 38.8905106,-77.0344925
S,1,  324,329,323,-103, 302,307,302,-103, 362,375,362,-103, 356,375,354,-103, 388,395,387,-103, 713,716,713,-103, 
L, 13,0, 11/10/18 23:17:02,1541891822, 1,677, 38.8905067,-77.0345001
L, 13,0, 11/10/18 23:17:15,1541891835, 2,679, 38.8904991,-77.0344925
U,3,  324,330,323,-117, 302,307,301,-117, 362,383,362,-117, 355,373,354,-117, 385,397,387,-117, 714,716,712,-117, 
L, 13,0, 11/10/18 23:17:24,1541891844, 2,679, 38.8904953,-77.0344772
S,2,  323,329,323,-132, 303,307,301,-132, 362,367,362,-132, 355,360,354,-132, 386,395,387,-132, 715,715,712,-132, 
L, 13,0, 11/10/18 23:17:34,1541891854, 2,676, 38.8904877,-77.0344696
L, 13,0, 11/10/18 23:17:45,1541891865, 2,676, 38.8904800,-77.0344620
S,2,  324,330,322,-146, 302,308,302,-146, 363,377,361,-146, 355,379,354,-146, 386,396,385,-146, 713,716,714,-146, 
L, 13,0, 11/10/18 23:17:55,1541891875, 2,677, 38.8904839,-77.0344620
R, 10,2, 11/10/18 23:17:57,1541891877, 292,671, 38.8904800,-77.0344315
S,2,  324,329,323,-161, 302,308,301,-161, 362,367,361,-161, 354,360,354,-161, 388,396,385,-161, 715,716,712,-161, 
L, 13,0, 11/10/18 23:18:05,1541891885, 2,676, 38.8904800,-77.0344696
L, 13,0, 11/10/18 23:18:19,1541891899, 3,679, 38.8904648,-77.0344620
L, 13,0, 11/10/18 23:18:33,1541891913, 3,674, 38.8904572,-77.0344543
L, 13,0, 11/10/18 23:18:45,1541891925, 3,678, 38.8904686,-77.0344620
L, 13,0, 11/10/18 23:18:56,1541891936, 3,676, 38.8904762,-77.0344696
S,1,  323,329,323,-205, 302,308,301,-205, 362,367,361,-205, 355,360,353,-205, 387,397,387,-205, 715,716,714,-205, 
L, 13,0, 11/10/18 23:19:06,1541891946, 3,676, 38.8904762,-77.0344772
U,2,  323,329,322,-219, 302,307,301,-219, 363,381,361,-219, 356,382,354,-219, 385,396,386,-219, 713,716,714,-219, 
L, 13,0, 11/10/18 23:19:16,1541891956, 3,674, 38.8904800,-77.0344696
L, 13,0, 11/10/18 23:19:26,1541891966, 4,674, 38.8904800,-77.0344620
L, 13,0, 11/10/18 23:19:37,1541891977, 4,675, 38.8904800,-77.0344620
S,1,  323,330,322,-248, 301,308,301,-248, 363,368,362,-248, 355,364,354,-248, 386,396,386,-248, 714,716,714,-248, 
L, 13,0, 11/10/18 23:19:47,1541891987, 4,677, 38.8904877,-77.0344620
