Start of log for sheep 13
TC, 0,0, 0,0, 0,0, 0,0, 0,0, 0,0, 
L, 13,0, 6/21/19 23:23:37,1561159417, 0,5, 0.0000000,0.0000000
B, 0,254,42,7,7
sheep 13 ready
L, 13,0, 6/21/19 23:23:47,1561159427, 0,1, 0.0000000,0.0000000
L, 13,0, 6/21/19 23:24:01,1561159441, 0,2, 0.0000000,0.0000000
L, 13,0, 6/21/19 23:24:14,1561159454, 0,1, 0.0000000,0.0000000
L, 13,0, 6/21/19 23:24:50,1561159490, 0,1, 0.0000000,0.0000000
