Start of log for sheep 13
TC, 60,4, 33,5, 60,4, 60,4, 50,4, 31,2, 
L, 13,0, 9/29/18 22:05:37,1538258737, 0,718, 0.0000000,0.0000000
B, 0,254,42,7,7
sheep 13 ready
S, 750,750,701,0, 711,713,713,0, 719,725,721,0, 723,732,725,0, 711,717,712,0, 710,712,711,0, 
L, 13,0, 9/29/18 22:05:47,1538258747, 0,713, 0.0000000,0.0000000
S, 750,750,701,-15, 710,715,713,-15, 718,723,721,-15, 722,727,725,-15, 709,714,712,-15, 710,712,711,-15, 
L, 13,0, 9/29/18 22:05:59,1538258759, 0,712, 0.0000000,0.0000000
L, 13,0, 9/29/18 22:06:09,1538258769, 0,714, 0.0000000,0.0000000
S, 750,750,701,-30, 704,714,713,-30, 716,723,721,-30, 722,726,725,-30, 708,715,712,-30, 711,711,711,-30, 
L, 13,0, 9/29/18 22:06:19,1538258779, 0,712, 0.0000000,0.0000000
S, 750,750,701,-44, 706,714,713,-44, 716,723,721,-44, 722,727,725,-44, 709,714,712,-44, 710,711,711,-44, 
L, 13,0, 9/29/18 22:06:30,1538258790, 0,712, 38.8159904,-77.1614075
R, 9,2, 9/29/18 22:06:38,1538258798, 10,0, 38.8160019,-77.1613083
R, 1,2, 9/29/18 21:59:24,1538258364, 15,694, 38.8158150,-77.1612778
L, 13,0, 9/29/18 22:06:43,1538258803, 1,714, 38.8159904,-77.1614456
L, 13,0, 9/29/18 22:06:54,1538258814, 1,702, 38.8159599,-77.1614456
U, 750,750,701,-73, 710,714,713,-73, 716,723,721,-19, 722,727,725,-73, 628,714,712,4, 710,711,711,-73, 
L, 13,0, 9/29/18 22:07:04,1538258824, 1,708, 38.8159637,-77.1614609
L, 13,0, 9/29/18 22:07:15,1538258835, 1,707, 38.8159599,-77.1614685
U, 750,750,701,-88, 710,714,713,-88, 679,723,721,-10, 687,727,725,3, 627,713,712,-1, 710,711,711,-88, 
L, 13,0, 9/29/18 22:07:25,1538258845, 1,711, 38.8159637,-77.1614761
U, 750,750,701,-102, 687,714,713,-9, 717,723,721,-24, 707,727,725,-10, 622,712,712,6, 711,712,711,-102, 
L, 13,0, 9/29/18 22:07:35,1538258855, 1,710, 38.8159676,-77.1614685
L, 13,0, 9/29/18 22:07:45,1538258865, 2,711, 38.8159599,-77.1614609
U, 750,750,701,-117, 710,714,713,-24, 718,723,721,-39, 716,727,725,-9, 648,715,712,7, 711,712,711,-117, 
L, 13,0, 9/29/18 22:07:56,1538258876, 2,705, 38.8159447,-77.1614151
U, 750,750,701,-132, 710,714,713,-39, 717,722,721,-54, 719,725,725,-8, 657,704,712,22, 711,712,711,-132, 
L, 13,0, 9/29/18 22:08:08,1538258888, 2,700, 38.8159447,-77.1614151
