Start of log for sheep 13
sheep 13 ready
13,0, 9/2/18 7:21:53,1535872913, 0,707, 40.7829361,-119.2062988
13,0, 9/2/18 7:22:05,1535872925, 0,710, 40.7829361,-119.2062988
13,0, 9/2/18 7:22:20,1535872940, 0,714, 40.7829361,-119.2062988
13,0, 9/2/18 7:22:35,1535872955, 0,709, 40.7829361,-119.2062988
1,2, 9/2/18 7:22:43,1535872963, 43,662, 40.7829132,-119.2062683
13,0, 9/2/18 7:22:50,1535872970, 0,708, 40.7829323,-119.2062988
3,2, 9/2/18 7:22:51,1535872971, 60,676, 40.7830086,-119.2062836
13,0, 9/2/18 7:23:05,1535872985, 1,712, 40.7829361,-119.2062988
13,0, 9/2/18 7:23:21,1535873001, 1,709, 40.7829361,-119.2062988
11,2, 9/2/18 7:23:22,1535873002, 76,696, 40.7828293,-119.2062073
13,0, 9/2/18 7:23:37,1535873017, 1,707, 40.7829361,-119.2062988
1,2, 9/2/18 7:23:50,1535873030, 44,668, 40.7829132,-119.2062683
13,0, 9/2/18 7:23:52,1535873032, 1,709, 40.7829361,-119.2062988
