Start of log for sheep 13
sheep 13 ready
13,0, 9/2/18 7:24:10,1535873050, 0,711, 40.7829361,-119.2062988
13,0, 9/2/18 7:24:22,1535873062, 0,713, 40.7829361,-119.2062988
11,2, 9/2/18 7:24:29,1535873069, 77,692, 40.7829094,-119.2062454
13,0, 9/2/18 7:24:37,1535873077, 0,707, 40.7829361,-119.2062988
13,0, 9/2/18 7:24:52,1535873092, 0,712, 40.7829399,-119.2062988
13,0, 9/2/18 7:25:07,1535873107, 0,709, 40.7829399,-119.2062988
3,2, 9/2/18 7:25:05,1535873105, 62,674, 40.7830048,-119.2062836
13,0, 9/2/18 7:25:22,1535873122, 1,712, 40.7829399,-119.2062988
13,0, 9/2/18 7:25:37,1535873137, 1,713, 40.7829399,-119.2062988
11,2, 9/2/18 7:25:36,1535873136, 78,692, 40.7829170,-119.2062607
13,0, 9/2/18 7:25:52,1535873152, 1,714, 40.7829399,-119.2062988
13,0, 9/2/18 7:26:07,1535873167, 1,715, 40.7829399,-119.2062988
2,2, 9/2/18 7:26:07,1535873167, 55,0, 40.7828941,-119.2062683
13,0, 9/2/18 7:26:22,1535873182, 2,713, 40.7829247,-119.2062988
13,0, 9/2/18 7:26:37,1535873197, 2,713, 40.7829208,-119.2062988
