Start of log for sheep 13
sheep 13 ready
13,0, 9/2/18 7:28:30,1535873310, 0,712, 40.7829094,-119.2062836
13,0, 9/2/18 7:28:42,1535873322, 0,714, 40.7829132,-119.2062836
3,2, 9/2/18 7:28:26,1535873306, 66,667, 40.7830048,-119.2062836
13,0, 9/2/18 7:28:57,1535873337, 0,711, 40.7829132,-119.2062836
11,2, 9/2/18 7:28:57,1535873337, 81,693, 40.7829819,-119.2063522
13,0, 9/2/18 7:29:12,1535873352, 0,712, 40.7829132,-119.2062836
13,0, 9/2/18 7:29:27,1535873367, 0,715, 40.7829132,-119.2062836
2,2, 9/2/18 7:29:28,1535873368, 58,0, 40.7828979,-119.2062683
13,0, 9/2/18 7:29:42,1535873382, 1,713, 40.7829132,-119.2062836
13,0, 9/2/18 7:29:57,1535873397, 1,707, 40.7829170,-119.2062836
