Start of log for sheep 13
sheep 13 ready
13,0, 9/1/18 10:47:02,1535798822, 0,692, 40.7829399,-119.2063141
13,0, 9/1/18 10:47:17,1535798837, 0,686, 40.7829399,-119.2063141
13,0, 9/1/18 10:47:40,1535798860, 0,696, 40.7829399,-119.2063141
1,2, 9/1/18 10:47:41,1535798861, 196,682, 40.7828712,-119.2064667
2,2, 9/1/18 10:47:45,1535798865, 68,0, 40.7828941,-119.2063217
13,0, 9/1/18 10:47:56,1535798876, 0,696, 40.7829399,-119.2063141
13,0, 9/1/18 10:48:12,1535798892, 0,694, 40.7829399,-119.2063141
11,2, 9/1/18 10:32:43,1535797963, 149,670, 40.7829742,-119.2062454
13,0, 9/1/18 10:48:30,1535798910, 1,693, 40.7829399,-119.2063141
13,0, 9/1/18 10:48:50,1535798930, 1,696, 40.7829399,-119.2063141
2,2, 9/1/18 10:48:51,1535798931, 69,1, 40.7828941,-119.2063599
13,0, 9/1/18 10:49:12,1535798952, 1,693, 40.7829399,-119.2063141
13,0, 9/1/18 10:49:31,1535798971, 1,695, 40.7829399,-119.2063141
13,0, 9/1/18 10:49:49,1535798989, 2,694, 40.7829399,-119.2063141
1,2, 9/1/18 10:49:55,1535798995, 198,681, 40.7828827,-119.2064285
2,2, 9/1/18 10:49:58,1535798998, 70,0, 40.7829361,-119.2063370
13,0, 9/1/18 10:50:07,1535799007, 2,695, 40.7829399,-119.2063141
13,0, 9/1/18 10:50:22,1535799022, 2,695, 40.7829399,-119.2063141
13,0, 9/1/18 10:50:37,1535799037, 2,693, 40.7829437,-119.2063141
13,0, 9/1/18 10:50:52,1535799052, 3,694, 40.7829437,-119.2063141
13,0, 9/1/18 10:51:13,1535799073, 3,693, 40.7829437,-119.2063141
5,2, 9/1/18 10:51:18,1535799078, 11,696, 40.7829399,-119.2063370
13,0, 9/1/18 10:51:29,1535799089, 3,692, 40.7829437,-119.2063141
13,0, 9/1/18 10:51:48,1535799108, 3,694, 40.7829437,-119.2063141
11,2, 9/1/18 10:36:04,1535798164, 153,660, 40.7829742,-119.2062454
13,0, 9/1/18 10:52:03,1535799123, 4,694, 40.7829437,-119.2063141
1,2, 9/1/18 10:52:09,1535799129, 200,677, 40.7828865,-119.2063904
2,2, 9/1/18 10:52:12,1535799132, 72,1, 40.7829323,-119.2063141
13,0, 9/1/18 10:52:18,1535799138, 4,691, 40.7829437,-119.2063141
5,2, 9/1/18 10:52:25,1535799145, 12,696, 40.7829361,-119.2063370
13,0, 9/1/18 10:52:34,1535799154, 4,692, 40.7829437,-119.2063141
13,0, 9/1/18 10:52:54,1535799174, 4,689, 40.7829437,-119.2063141
1,2, 9/1/18 10:53:15,1535799195, 201,686, 40.7829132,-119.2064133
13,0, 9/1/18 10:53:17,1535799197, 5,695, 40.7829437,-119.2063141
2,2, 9/1/18 10:53:20,1535799200, 73,0, 40.7829285,-119.2063141
5,2, 9/1/18 10:53:31,1535799211, 13,688, 40.7829361,-119.2063370
13,0, 9/1/18 10:53:39,1535799219, 5,695, 40.7829437,-119.2063141
13,0, 9/1/18 10:53:57,1535799237, 5,695, 40.7829399,-119.2063141
13,0, 9/1/18 10:54:15,1535799255, 5,692, 40.7829399,-119.2063141
1,2, 9/1/18 10:54:22,1535799262, 202,686, 40.7829247,-119.2063904
13,0, 9/1/18 10:54:30,1535799270, 6,690, 40.7829208,-119.2063141
13,0, 9/1/18 10:54:45,1535799285, 6,691, 40.7829170,-119.2063141
13,0, 9/1/18 10:55:02,1535799302, 6,700, 40.7829170,-119.2063141
13,0, 9/1/18 10:55:21,1535799321, 6,696, 40.7829170,-119.2063141
2,2, 9/1/18 10:55:33,1535799333, 76,0, 40.7829285,-119.2063141
13,0, 9/1/18 10:55:36,1535799336, 7,692, 40.7829170,-119.2063141
5,2, 9/1/18 10:55:46,1535799346, 16,700, 40.7829361,-119.2063370
13,0, 9/1/18 10:55:51,1535799351, 7,693, 40.7829170,-119.2063141
11,2, 9/1/18 10:39:25,1535798365, 156,670, 40.7829742,-119.2062454
13,0, 9/1/18 10:56:06,1535799366, 7,694, 40.7829170,-119.2063141
13,0, 9/1/18 10:56:21,1535799381, 7,695, 40.7829170,-119.2063141
13,0, 9/1/18 10:56:37,1535799397, 8,696, 40.7829170,-119.2063141
1,2, 9/1/18 10:56:37,1535799397, 204,683, 40.7829361,-119.2063904
13,0, 9/1/18 10:56:52,1535799412, 8,694, 40.7829170,-119.2063141
13,0, 9/1/18 10:57:08,1535799428, 8,696, 40.7829170,-119.2063141
13,0, 9/1/18 10:57:24,1535799444, 8,693, 40.7829170,-119.2063141
13,0, 9/1/18 10:57:41,1535799461, 9,696, 40.7829170,-119.2063141
1,2, 9/1/18 10:57:43,1535799463, 205,676, 40.7829361,-119.2063904
13,0, 9/1/18 10:57:56,1535799476, 9,695, 40.7829170,-119.2062988
13,0, 9/1/18 10:58:13,1535799493, 9,694, 40.7829170,-119.2062988
13,0, 9/1/18 10:58:28,1535799508, 9,694, 40.7829170,-119.2062988
13,0, 9/1/18 10:58:47,1535799527, 10,692, 40.7829170,-119.2062988
1,2, 9/1/18 10:58:50,1535799530, 206,681, 40.7829399,-119.2063904
5,2, 9/1/18 10:59:07,1535799547, 19,696, 40.7829361,-119.2063522
13,0, 9/1/18 10:59:10,1535799550, 10,697, 40.7829170,-119.2062988
13,0, 9/1/18 10:59:32,1535799572, 10,696, 40.7829170,-119.2062988
13,0, 9/1/18 10:59:51,1535799591, 10,698, 40.7829208,-119.2062988
13,0, 9/1/18 11:00:09,1535799609, 11,694, 40.7829247,-119.2062988
5,2, 9/1/18 11:00:13,1535799613, 20,695, 40.7829361,-119.2063599
13,0, 9/1/18 11:00:32,1535799632, 11,689, 40.7829094,-119.2062988
13,0, 9/1/18 11:00:47,1535799647, 11,691, 40.7829247,-119.2062836
13,0, 9/1/18 11:01:03,1535799663, 11,694, 40.7829361,-119.2062836
1,2, 9/1/18 11:01:04,1535799664, 208,682, 40.7829742,-119.2063980
13,0, 9/1/18 11:01:18,1535799678, 12,694, 40.7829514,-119.2062683
13,0, 9/1/18 11:01:34,1535799694, 12,694, 40.7829590,-119.2062683
13,0, 9/1/18 11:01:49,1535799709, 12,694, 40.7829704,-119.2062683
11,2, 9/1/18 10:45:00,1535798700, 162,669, 40.7829742,-119.2062454
13,0, 9/1/18 11:02:09,1535799729, 12,691, 40.7829819,-119.2062531
1,2, 9/1/18 11:02:11,1535799731, 209,682, 40.7829742,-119.2063980
13,0, 9/1/18 11:02:28,1535799748, 13,690, 40.7829857,-119.2062683
5,2, 9/1/18 11:02:27,1535799747, 22,695, 40.7829399,-119.2063599
13,0, 9/1/18 11:02:45,1535799765, 13,694, 40.7829361,-119.2063141
13,0, 9/1/18 11:03:06,1535799786, 13,690, 40.7829552,-119.2062683
1,2, 9/1/18 11:03:19,1535799799, 210,675, 40.7829781,-119.2063980
13,0, 9/1/18 11:03:29,1535799809, 13,690, 40.7829628,-119.2062836
5,2, 9/1/18 11:03:34,1535799814, 23,696, 40.7829399,-119.2063522
13,0, 9/1/18 11:03:47,1535799827, 14,694, 40.7829628,-119.2062836
13,0, 9/1/18 11:04:03,1535799843, 14,695, 40.7829628,-119.2062836
13,0, 9/1/18 11:04:18,1535799858, 14,690, 40.7829704,-119.2062988
13,0, 9/1/18 11:04:35,1535799875, 14,695, 40.7829933,-119.2062988
5,2, 9/1/18 11:04:42,1535799882, 24,697, 40.7829628,-119.2063904
13,0, 9/1/18 11:04:54,1535799894, 15,693, 40.7829933,-119.2062988
13,0, 9/1/18 11:05:09,1535799909, 15,691, 40.7829933,-119.2062988
13,0, 9/1/18 11:05:25,1535799925, 15,693, 40.7829933,-119.2062988
1,2, 9/1/18 11:05:32,1535799932, 213,674, 40.7829819,-119.2063980
11,2, 9/1/18 10:48:21,1535798901, 165,662, 40.7829742,-119.2062454
13,0, 9/1/18 11:05:42,1535799942, 15,694, 40.7829933,-119.2062988
13,0, 9/1/18 11:06:00,1535799960, 16,691, 40.7829933,-119.2062988
13,0, 9/1/18 11:06:18,1535799978, 16,691, 40.7829933,-119.2062988
13,0, 9/1/18 11:06:35,1535799995, 16,694, 40.7829247,-119.2062988
1,2, 9/1/18 11:06:40,1535800000, 214,677, 40.7829857,-119.2063980
2,2, 9/1/18 11:06:43,1535800003, 86,1, 40.7829056,-119.2062607
13,0, 9/1/18 11:06:57,1535800017, 16,693, 40.7829361,-119.2062988
