Start of log for sheep 12
TC, 0,0, 0,0, 0,0, 0,0, 0,0, 0,0, 
L, 12,0, 10/2/19 16:10:08,1570032608, 0,376, 0.0000000,0.0000000
B, 0,254,42,27,65535
sheep 12 ready
L, 12,0, 10/2/19 16:10:20,1570032620, 0,477, 0.0000000,0.0000000
H, 0, 0, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 
X, 0, 21, 0, 0
H, 1, 0, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 
X, 0, 21, 0, 0
H, 2, 0, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 
X, 0, 21, 0, 0
1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 
X, 0, 21, 0, 0
H, 4, 0, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 
X, 0, 21, 0, 0
H, 5, 0, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 1025, 
X, 0, 21, 0, 0
S,0,  0,0,0,21, 0, 0,0,0,21, 0, 0,0,0,21, 0, 0,0,0,21, 0, 0,0,0,21, 0, 0,0,0,21, 0, 
TR, 0, 21, 0, 800, 1025, 1025
TR, 1, 21, 0, 800, 1025, 1025
TR, 2, 21, 0, 800, 1025, 1025
TR, 3, 21, 0, 800, 1025, 1025
TR, 4, 21, 0, 800, 1025, 1025
TR, 5, 21, 0, 800, 1025, 1025
L, 12,0, 10/2/19 16:10:34,1570032634, 0,338, 0.0000000,0.0000000
L, 12,0, 10/2/19 16:10:47,1570032647, 0,352, 0.0000000,0.0000000
