Start of log for sheep 13
TC, 61,4, 33,5, 15,6, 31,5, 52,4, 31,2, 
L, 13,0, 9/30/18 5:38:40,1538285920, 0,707, 0.0000000,0.0000000
B, 0,254,42,7,7
sheep 13 ready
L, 13,0, 9/30/18 5:38:50,1538285930, 0,704, 38.8993912,-76.9806213
U, 750,750,701,-15, 647,713,707,5, 688,715,708,-4, 735,745,722,-15, 655,721,721,-3, 709,710,708,-15, 
L, 13,0, 9/30/18 5:39:01,1538285941, 0,700, 38.8994026,-76.9806366
L, 13,0, 9/30/18 5:39:11,1538285951, 0,702, 38.8993950,-76.9806824
U, 750,750,701,-30, 649,710,707,10, 703,717,708,-19, 718,740,722,-30, 680,726,721,4, 708,709,708,-30, 
L, 13,0, 9/30/18 5:39:21,1538285961, 0,703, 38.8993912,-76.9806976
L, 13,0, 9/30/18 5:39:33,1538285973, 0,698, 38.8993797,-76.9807053
L, 13,0, 9/30/18 5:39:45,1538285985, 1,703, 38.8993568,-76.9806900
U, 750,750,701,-59, 655,707,707,39, 701,711,708,-8, 734,740,722,-59, 717,724,721,-29, 708,710,708,-59, 
L, 13,0, 9/30/18 5:39:55,1538285995, 1,697, 38.8993340,-76.9807053
U, 750,750,701,-73, 641,691,707,53, 702,713,708,-7, 731,749,722,-73, 718,725,721,-43, 708,710,708,-73, 
L, 13,0, 9/30/18 5:40:05,1538286005, 1,697, 38.8993301,-76.9807129
L, 13,0, 9/30/18 5:40:18,1538286018, 1,703, 38.8993378,-76.9807053
U, 750,750,701,-88, 640,711,707,-4, 703,710,708,-22, 721,745,722,-88, 686,724,721,-3, 708,710,708,-88, 
L, 13,0, 9/30/18 5:40:29,1538286029, 1,697, 38.8993568,-76.9806900
L, 13,0, 9/30/18 5:40:40,1538286040, 1,701, 38.8993645,-76.9806824
L, 13,0, 9/30/18 5:40:51,1538286051, 2,703, 38.8993759,-76.9806671
S, 750,750,701,-117, 707,712,707,-33, 704,720,708,-51, 736,748,722,-117, 719,724,721,-32, 708,710,708,-117, 
L, 13,0, 9/30/18 5:41:01,1538286061, 2,704, 38.8993912,-76.9806366
L, 13,0, 9/30/18 5:41:12,1538286072, 2,705, 38.8993797,-76.9806213
L, 13,0, 9/30/18 5:41:22,1538286082, 2,702, 38.8993759,-76.9806061
S, 750,750,701,-146, 708,712,707,-62, 704,714,708,-80, 736,745,722,-146, 718,723,721,-61, 708,709,708,-146, 
L, 13,0, 9/30/18 5:41:33,1538286093, 2,703, 38.8993645,-76.9805984
S, 750,750,701,-161, 708,712,707,-77, 704,717,708,-95, 736,748,722,-161, 718,724,721,-76, 708,710,708,-161, 
L, 13,0, 9/30/18 5:41:43,1538286103, 2,702, 38.8993568,-76.9805984
L, 13,0, 9/30/18 5:41:55,1538286115, 3,701, 38.8993187,-76.9806290
L, 13,0, 9/30/18 5:42:09,1538286129, 3,700, 38.8992958,-76.9806747
L, 13,0, 9/30/18 5:42:22,1538286142, 3,703, 38.8992805,-76.9806747
L, 13,0, 9/30/18 5:42:36,1538286156, 3,703, 38.8992996,-76.9806213
L, 13,0, 9/30/18 5:42:50,1538286170, 3,700, 38.8993530,-76.9805756
L, 13,0, 9/30/18 5:43:04,1538286184, 3,703, 38.8993454,-76.9805984
L, 13,0, 9/30/18 5:43:17,1538286197, 4,703, 38.8993454,-76.9805908
L, 13,0, 9/30/18 5:43:28,1538286208, 4,703, 38.8993530,-76.9805984
L, 13,0, 9/30/18 5:43:39,1538286219, 4,701, 38.8993568,-76.9805984
