Start of log for sheep 12
TC, 36,4, 36,4, 36,4, 35,4, 35,4, 34,4, 
L, 12,0, 6/28/21 9:22:02,1624872122, 0,332, 
B, 0,254,42,4,4
sheep 12 ready, Compiled Jun 28 2021, 10:18:11
L, 12,0, 6/28/21 9:22:12,1624872132, 0,406, 
H, 0, 711, 713, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715, 
X, 0, 18, 0, 0
H, 1, 707, 443, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 
X, 0, 18, 0, 0
H, 2, 717, 313, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 
X, 0, 18, 0, 0
H, 3, 712, 311, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 
X, 0, 18, 0, 0
H, 4, 721, 315, 721, 721, 721, 721, 721, 721, 721, 721, 721, 721, 
X, 0, 18, 0, 0
H, 5, 712, 311, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 
X, 0, 18, 0, 0
S,0,  712,712,711,18, 0, 442,706,707,18, 0, 313,715,717,18, 0, 311,711,712,18, 0, 315,719,721,18, 0, 311,710,712,18, 0, 
TR, 0, 18, 711, 715, 715, 715
TR, 1, 18, 707, 709, 709, 709
TR, 3, 18, 712, 713, 713, 713
TR, 5, 18, 712, 713, 713, 713
L, 12,0, 6/28/21 9:22:22,1624872142, 0,402, 
L, 12,0, 6/28/21 9:22:32,1624872152, 0,408, 
