Start of log for sheep 12
TC, 36,4, 36,4, 36,4, 35,4, 35,4, 34,4, 
L, 12,0, 6/28/21 10:03:35,1624874615, 0,331, 
B, 1,254,42,121,121
sheep 12 ready, Compiled Jun 28 2021, 11:03:32
L, 12,0, 6/28/21 10:03:45,1624874625, 0,411, 
H, 0, 713, 715, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 
X, 0, 18, 0, 0
H, 1, 709, 443, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 
X, 0, 18, 0, 0
H, 2, 718, 315, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 
X, 0, 18, 0, 0
H, 3, 713, 313, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 
X, 0, 18, 0, 0
H, 4, 721, 315, 723, 723, 723, 723, 723, 723, 723, 723, 723, 723, 
X, 0, 18, 0, 0
H, 5, 712, 311, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 
X, 0, 18, 0, 0
S,0,  714,714,713,18, 0, 443,707,709,18, 0, 314,716,718,18, 0, 312,711,713,18, 0, 315,720,721,18, 0, 311,711,712,18, 0, 
TR, 0, 18, 713, 717, 717, 717
TR, 2, 18, 718, 719, 719, 719
TR, 4, 18, 721, 723, 723, 723
TR, 5, 18, 712, 713, 713, 713
L, 12,0, 6/28/21 10:03:55,1624874635, 0,417, 
L, 12,0, 6/28/21 10:04:05,1624874645, 0,382, 
H, 0, 717, 715, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 
X, 0, 33, 0, 0
H, 1, 709, 707, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 
X, 0, 33, 0, 0
H, 2, 719, 717, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 
X, 0, 33, 0, 0
H, 3, 713, 711, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 
X, 0, 33, 0, 0
H, 4, 723, 721, 723, 723, 723, 723, 723, 723, 723, 723, 723, 723, 
X, 0, 33, 0, 0
H, 5, 713, 711, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 
X, 0, 33, 0, 0
S,0,  714,714,717,33, 0, 707,707,709,33, 0, 716,716,719,33, 0, 711,711,713,33, 0, 720,720,723,33, 0, 711,711,713,33, 0, 
L, 12,0, 6/28/21 10:04:16,1624874656, 0,411, 
H, 0, 717, 715, 717, 717, 717, 717, 717, 717, 717, 717, 717, 717, 
X, 0, 48, 0, 0
H, 1, 709, 707, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 
X, 0, 48, 0, 0
H, 2, 719, 717, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 
X, 0, 48, 0, 0
H, 3, 713, 711, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 
X, 0, 48, 0, 0
H, 4, 723, 721, 723, 723, 723, 723, 723, 723, 723, 723, 723, 723, 
X, 0, 48, 0, 0
H, 5, 713, 711, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 
X, 0, 48, 0, 0
S,0,  714,714,717,48, 0, 707,707,709,48, 0, 716,716,719,48, 0, 711,711,713,48, 0, 720,720,723,48, 0, 711,711,713,48, 0, 
L, 12,0, 6/28/21 10:04:26,1624874666, 0,400, 
L, 12,0, 6/28/21 10:04:36,1624874676, 1,414, 
